p1	p2	rg	se	z	p	h2_obs	h2_obs_se	h2_int	h2_int_se	gcov_int	gcov_int_se	p1_id	p2_id	id	method
../output_sumstats/output_pmid24816252_citrate_eur.sumstats.gz	../output_sumstats/output_pmid24816252_tyrosine_eur.sumstats.gz	0.01171	0.1665	0.07033	0.9439	0.1747	0.07338	1.031	0.007336	-0.04326	0.004757	pmid24816252_citrate_eur	pmid24816252_tyrosine_eur	pmid24816252_citrate_eur/pmid24816252_tyrosine_eur	ldsc
../output_sumstats/output_pmid24816252_citrate_eur.sumstats.gz	../output_sumstats/output_pmid24816252_urea_eur.sumstats.gz	0	NA	NA	NA	-0.08137	0.05293	1.013	0.006229	0.01554	0.00448	pmid24816252_citrate_eur	pmid24816252_urea_eur	pmid24816252_citrate_eur/pmid24816252_urea_eur	ldsc
../output_sumstats/output_pmid24816252_citrate_eur.sumstats.gz	../output_sumstats/output_pmid27386562_MS_eur.sumstats.gz	0.02274	0.1078	0.211	0.8329	0.2309	0.04658	1.069	0.00867	0.002072	0.005051	pmid24816252_citrate_eur	pmid27386562_MS_eur	pmid24816252_citrate_eur/pmid27386562_MS_eur	ldsc
../output_sumstats/output_pmid24816252_citrate_eur.sumstats.gz	../output_sumstats/output_pmid27455348_ALS_eur.sumstats.gz	-0.2759	0.1596	-1.729	0.08379	0.04137	0.01302	1.002	0.006815	0.001627	0.004426	pmid24816252_citrate_eur	pmid27455348_ALS_eur	pmid24816252_citrate_eur/pmid27455348_ALS_eur	ldsc
../output_sumstats/output_pmid24816252_citrate_eur.sumstats.gz	../output_sumstats/output_pmid27989323_CTACK_eur.sumstats.gz	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	pmid24816252_citrate_eur	pmid27989323_CTACK_eur	pmid24816252_citrate_eur/pmid27989323_CTACK_eur	ldsc
../output_sumstats/output_pmid24816252_citrate_eur.sumstats.gz	../output_sumstats/output_pmid27989323_GCSF_eur.sumstats.gz	0.3483	0.7419	0.4695	0.6387	0.02023	0.05812	1.008	0.007908	-0.004387	0.004439	pmid24816252_citrate_eur	pmid27989323_GCSF_eur	pmid24816252_citrate_eur/pmid27989323_GCSF_eur	ldsc
../output_sumstats/output_pmid24816252_citrate_eur.sumstats.gz	../output_sumstats/output_pmid27989323_GROa_eur.sumstats.gz	0	NA	NA	NA	-73.49	22.44	2.133	0.5225	1.189	1.573	pmid24816252_citrate_eur	pmid27989323_GROa_eur	pmid24816252_citrate_eur/pmid27989323_GROa_eur	ldsc
../output_sumstats/output_pmid24816252_citrate_eur.sumstats.gz	../output_sumstats/output_pmid27989323_HGF_eur.sumstats.gz	0	NA	NA	NA	-0.01964	0.05762	1.009	0.007962	0.002278	0.004718	pmid24816252_citrate_eur	pmid27989323_HGF_eur	pmid24816252_citrate_eur/pmid27989323_HGF_eur	ldsc
../output_sumstats/output_pmid24816252_citrate_eur.sumstats.gz	../output_sumstats/output_pmid27989323_IFNg_eur.sumstats.gz	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	pmid24816252_citrate_eur	pmid27989323_IFNg_eur	pmid24816252_citrate_eur/pmid27989323_IFNg_eur	ldsc
../output_sumstats/output_pmid24816252_citrate_eur.sumstats.gz	../output_sumstats/output_pmid27989323_IL10_eur.sumstats.gz	0	NA	NA	NA	-0.01302	0.08825	1.018	0.01357	0.005376	0.004819	pmid24816252_citrate_eur	pmid27989323_IL10_eur	pmid24816252_citrate_eur/pmid27989323_IL10_eur	ldsc
